selling_price,year,name,fullname,brand,log_km_driven,seats,kmpl,engine_cc
400.0,2016,VOLKSWAGEN AMEO,VOLKSWAGEN AMEO 1.2 MPI COMFORTLINE,VOLKSWAGEN,11.002099841204238,5.0,17.0,1198.0
390.0,2018,RENAULT KWID,RENAULT KWID RXT OPTIONAL,RENAULT,9.48189306249808,5.0,25.17,799.0
795.0,2015,HYUNDAI VERNA,HYUNDAI VERNA 1.6 VTVT SX,HYUNDAI,10.46310334047155,5.0,17.01,1591.0
711.0,2019,MARUTI BALENO,MARUTI BALENO ALPHA 1.2,MARUTI,8.517193191416238,5.0,21.4,1197.0
285.0,2016,MARUTI ALTO,MARUTI ALTO K10 VXI,MARUTI,11.225243392518447,5.0,23.95,998.0
749.0,2020,MARUTI BALENO,MARUTI BALENO ALPHA,MARUTI,8.612503371220562,5.0,21.01,1197.0
450.0,2012,MARUTI SWIFT,MARUTI SWIFT DZIRE 1.2 VXI BSIV,MARUTI,10.308952660644293,5.0,17.5,1197.0
150.0,2012,HYUNDAI EON,HYUNDAI EON SPORTZ,HYUNDAI,10.596634733096073,5.0,21.1,814.0
320.0,2018,DATSUN REDIGO,DATSUN REDIGO 1.0 S,DATSUN,10.46310334047155,5.0,22.5,999.0
300.0,2016,MARUTI ALTO,MARUTI ALTO K10 VXI,MARUTI,9.615805480084347,5.0,23.95,998.0
45.0,2007,MARUTI 800,MARUTI 800 STD,MARUTI,11.289781913656018,4.0,16.1,796.0
142.0,2009,HYUNDAI I10,HYUNDAI I10 MAGNA,HYUNDAI,11.608235644774552,5.0,20.36,1197.0
185.0,2009,MARUTI A-STAR,MARUTI A-STAR VXI,MARUTI,10.819778284410283,5.0,19.0,998.0
400.0,2010,FORD FIGO,FORD FIGO PETROL EXI,FORD,10.308952660644293,5.0,15.6,1196.0
510.0,2019,HYUNDAI XCENT,HYUNDAI XCENT 1.2 VTVT S,HYUNDAI,10.596634733096073,5.0,20.14,1197.0
470.0,2017,HYUNDAI GRAND,HYUNDAI GRAND I10 1.2 KAPPA MAGNA BSIV,HYUNDAI,10.308952660644293,5.0,18.9,1197.0
600.0,2016,HYUNDAI I20,HYUNDAI I20 ACTIVE 1.2 S,HYUNDAI,10.126631103850338,5.0,17.19,1197.0
260.0,2012,MARUTI WAGON,MARUTI WAGON R VXI BSIII,MARUTI,10.341742483467284,5.0,18.9,998.0
180.0,2010,MARUTI ZEN,MARUTI ZEN ESTILO LXI BS IV,MARUTI,10.915088464214607,5.0,19.0,998.0
600.0,2018,HONDA JAZZ,HONDA JAZZ V,HONDA,9.903487552536127,5.0,18.2,1199.0
460.0,2018,MARUTI CELERIO,MARUTI CELERIO X VXI,MARUTI,10.819778284410283,5.0,21.63,998.0
300.0,2011,TOYOTA ETIOS,TOYOTA ETIOS G,TOYOTA,11.608235644774552,5.0,17.6,1496.0
375.0,2013,HYUNDAI I10,HYUNDAI I10 MAGNA 1.2 ITECH SE,HYUNDAI,10.596634733096073,5.0,20.36,1197.0
300.0,2015,HYUNDAI EON,HYUNDAI EON D LITE PLUS,HYUNDAI,10.714417768752456,5.0,21.1,814.0
250.0,2014,HYUNDAI EON,HYUNDAI EON ERA PLUS,HYUNDAI,9.903487552536127,5.0,21.1,814.0
570.0,2020,MARUTI SWIFT,MARUTI SWIFT VXI,MARUTI,8.517193191416238,5.0,21.21,1197.0
435.0,2014,MARUTI SWIFT,MARUTI SWIFT ZXI,MARUTI,10.819778284410283,5.0,18.6,1197.0
230.0,2014,HYUNDAI EON,HYUNDAI EON ERA PLUS,HYUNDAI,11.156250521031495,5.0,21.1,814.0
350.0,2017,CHEVROLET BEAT,CHEVROLET BEAT LT,CHEVROLET,11.407564949312402,5.0,17.8,1199.0
580.0,2019,HONDA WR-V,HONDA WR-V I-VTEC VX,HONDA,10.46310334047155,5.0,17.5,1199.0
350.0,2015,CHEVROLET SAIL,CHEVROLET SAIL 1.2 LS ABS,CHEVROLET,10.819778284410283,5.0,18.2,1199.0
600.0,2017,HYUNDAI XCENT,HYUNDAI XCENT 1.2 VTVT S,HYUNDAI,8.517193191416238,5.0,20.14,1197.0
700.0,2015,HYUNDAI VERNA,HYUNDAI VERNA 1.6 VTVT S OPTION,HYUNDAI,10.126631103850338,5.0,17.01,1591.0
310.0,2017,MARUTI ALTO,MARUTI ALTO 800 LXI,MARUTI,10.46310334047155,5.0,24.7,796.0
110.0,2008,MARUTI OMNI,MARUTI OMNI MPI STD BSIII 8-STR W/ IMMOBILISER,MARUTI,10.79294137445669,8.0,19.7,796.0
475.0,2018,DATSUN GO,DATSUN GO PLUS ANNIVERSARY EDITION,DATSUN,10.596634733096073,7.0,20.62,1198.0
100.0,2007,MARUTI ALTO,MARUTI ALTO LXI,MARUTI,11.156250521031495,5.0,19.7,796.0
550.0,2016,HYUNDAI GRAND,HYUNDAI GRAND I10 ASTA,HYUNDAI,11.156250521031495,5.0,18.9,1197.0
425.0,2019,HYUNDAI SANTRO,HYUNDAI SANTRO ERA,HYUNDAI,9.615805480084347,5.0,20.3,1086.0
516.0,2015,HYUNDAI I20,HYUNDAI I20 SPORTZ 1.2,HYUNDAI,11.407564949312402,5.0,18.6,1197.0
400.0,2016,MARUTI WAGON,MARUTI WAGON R LXI BS IV,MARUTI,10.308952660644293,5.0,20.51,998.0
136.0,2008,FORD FIESTA,FORD FIESTA 1.4 DURATEC ZXI,FORD,12.206997217981309,5.0,16.6,1388.0
535.0,2018,MARUTI IGNIS,MARUTI IGNIS 1.2 DELTA BSIV,MARUTI,9.392661928770137,5.0,20.89,1197.0
445.0,2017,HYUNDAI GRAND,HYUNDAI GRAND I10 1.2 KAPPA MAGNA BSIV,HYUNDAI,10.203592144986466,5.0,18.9,1197.0
335.0,2015,MARUTI WAGON,MARUTI WAGON R VXI BS IV,MARUTI,11.695247021764184,5.0,20.51,998.0
300.0,2014,MARUTI EECO,MARUTI EECO 5 SEATER AC BSIV,MARUTI,10.800085651064547,5.0,15.37,1196.0
110.0,2015,TATA NANO,TATA NANO TWIST XE,TATA,9.615805480084347,4.0,25.4,624.0
300.0,2016,TATA TIAGO,TATA TIAGO 1.2 REVOTRON XE,TATA,11.407564949312402,5.0,23.84,1199.0
925.0,2016,HONDA CITY,HONDA CITY I VTEC VX OPTION BL,HONDA,9.998797732340453,5.0,17.8,1497.0
350.0,2012,MARUTI SWIFT,MARUTI SWIFT DZIRE 1.2 VXI BSIV,MARUTI,10.46310334047155,5.0,17.5,1197.0
385.0,2013,MARUTI SWIFT,MARUTI SWIFT DZIRE VXI,MARUTI,11.695247021764184,5.0,19.1,1197.0
145.0,2012,MARUTI ALTO,MARUTI ALTO LXI,MARUTI,11.156250521031495,5.0,19.7,796.0
135.0,2012,MARUTI ALTO,MARUTI ALTO LXI,MARUTI,11.156250521031495,5.0,19.7,796.0
260.0,2016,MARUTI ALTO,MARUTI ALTO K10 VXI,MARUTI,11.695247021764184,5.0,23.95,998.0
200.0,2015,CHEVROLET SAIL,CHEVROLET SAIL 1.2 LS,CHEVROLET,10.819778284410283,5.0,18.2,1199.0
425.0,2016,TATA TIAGO,TATA TIAGO 1.2 REVOTRON XZ,TATA,9.51044496442652,5.0,23.84,1199.0
300.0,2016,MARUTI ALTO,MARUTI ALTO 800 LXI OPTIONAL,MARUTI,10.545341438708522,5.0,24.7,796.0
240.0,2009,HONDA CIVIC,HONDA CIVIC 1.8 V MT,HONDA,11.156250521031495,5.0,13.5,1799.0
310.0,2017,HYUNDAI EON,HYUNDAI EON ERA PLUS,HYUNDAI,10.126631103850338,5.0,21.1,814.0
160.0,2010,MARUTI ZEN,MARUTI ZEN ESTILO VXI BSIV,MARUTI,12.206072645530174,5.0,19.0,998.0
250.0,2014,HYUNDAI EON,HYUNDAI EON ERA PLUS,HYUNDAI,11.289781913656018,5.0,21.1,814.0
550.0,2016,HYUNDAI I20,HYUNDAI I20 2015-2017 MAGNA 1.2,HYUNDAI,10.596634733096073,5.0,18.6,1197.0
500.0,2019,HYUNDAI XCENT,HYUNDAI XCENT 1.2 VTVT E,HYUNDAI,11.002099841204238,5.0,20.14,1197.0
585.0,2018,HONDA AMAZE,HONDA AMAZE S I-VTECH,HONDA,9.615805480084347,5.0,17.8,1198.0
172.0,2013,HYUNDAI ACCENT,HYUNDAI ACCENT EXECUTIVE,HYUNDAI,11.695247021764184,5.0,16.36,1495.0
500.0,2011,HONDA CITY,HONDA CITY 1.5 V MT,HONDA,10.46310334047155,5.0,17.0,1497.0
510.0,2017,MARUTI SWIFT,MARUTI SWIFT VVT VXI,MARUTI,9.903487552536127,5.0,22.0,1197.0
350.0,2015,HYUNDAI I10,HYUNDAI I10 SPORTZ 1.1L,HYUNDAI,9.903487552536127,5.0,19.81,1086.0
395.0,2018,RENAULT KWID,RENAULT KWID 1.0 RXT OPTIONAL,RENAULT,9.903487552536127,5.0,23.01,999.0
500.0,2015,HYUNDAI GRAND,HYUNDAI GRAND I10 SPORTZ,HYUNDAI,10.596634733096073,5.0,18.9,1197.0
537.0,2020,TATA NEXON,TATA NEXON 1.2 REVOTRON XM,TATA,8.517193191416238,5.0,17.0,1198.0
585.0,2019,VOLKSWAGEN POLO,VOLKSWAGEN POLO 2015-2019 1.0 MPI COMFORTLINE,VOLKSWAGEN,9.210340371976184,5.0,18.78,999.0
700.0,2019,HYUNDAI ELITE,HYUNDAI ELITE I20 SPORTZ PLUS BSIV,HYUNDAI,9.852194258148577,5.0,18.6,1197.0
550.0,2014,HYUNDAI VERNA,HYUNDAI VERNA 1.4 VTVT,HYUNDAI,10.596634733096073,5.0,17.43,1396.0
675.0,2019,FORD ASPIRE,FORD ASPIRE TITANIUM BSIV,FORD,8.85366542803745,5.0,19.4,1194.0
400.0,2015,MARUTI WAGON,MARUTI WAGON R VXI BS IV,MARUTI,10.021270588192511,5.0,20.51,998.0
175.0,2009,MARUTI WAGON,MARUTI WAGON R LXI MINOR,MARUTI,11.112447898373103,5.0,18.9,1061.0
180.0,2011,MARUTI ALTO,MARUTI ALTO K10 LXI,MARUTI,11.156250521031495,5.0,20.92,998.0
70.0,2011,TATA NANO,TATA NANO LX,TATA,10.596634733096073,4.0,26.0,624.0
250.0,2013,HYUNDAI EON,HYUNDAI EON ERA,HYUNDAI,10.648515354973062,5.0,21.1,814.0
556.0,2019,MARUTI BALENO,MARUTI BALENO SIGMA,MARUTI,9.210340371976184,5.0,21.01,1197.0
550.0,2016,MARUTI SWIFT,MARUTI SWIFT DZIRE VXI OPTIONAL,MARUTI,10.51867319162636,5.0,20.85,1197.0
549.0,2017,TOYOTA ETIOS,TOYOTA ETIOS LIVA 1.2 V DUAL TONE,TOYOTA,10.46310334047155,5.0,17.71,1197.0
630.0,2016,HYUNDAI I20,HYUNDAI I20 2015-2017 ASTA 1.2,HYUNDAI,10.819778284410283,5.0,18.6,1197.0
210.0,2010,MARUTI WAGON,MARUTI WAGON R VXI BS IV,MARUTI,10.668955394675699,5.0,18.9,998.0
470.0,2014,MARUTI SWIFT,MARUTI SWIFT DZIRE VXI,MARUTI,11.002099841204238,5.0,19.1,1197.0
205.0,2011,MARUTI A-STAR,MARUTI A-STAR VXI,MARUTI,11.002099841204238,5.0,19.0,998.0
220.0,2007,HONDA CITY,HONDA CITY 2017-2020 EXI,HONDA,11.156250521031495,5.0,17.7,1497.0
500.0,2015,TATA ZEST,TATA ZEST REVOTRON 1.2T XMS,TATA,9.903487552536127,5.0,17.57,1193.0
780.0,2018,HONDA WR-V,HONDA WR-V I-VTEC S,HONDA,10.308952660644293,5.0,17.5,1199.0
335.0,2017,MARUTI ALTO,MARUTI ALTO K10 VXI,MARUTI,10.126631103850338,5.0,23.95,998.0
225.0,2011,TATA MANZA,TATA MANZA AURA SAFIRE,TATA,10.46310334047155,5.0,15.0,1368.0
340.0,2017,HYUNDAI EON,HYUNDAI EON MAGNA PLUS,HYUNDAI,10.308952660644293,5.0,21.1,814.0
695.0,2018,MARUTI SWIFT,MARUTI SWIFT ZXI PLUS,MARUTI,10.596634733096073,5.0,22.0,1197.0
270.0,2015,MARUTI ALTO,MARUTI ALTO 800 VXI,MARUTI,10.596634733096073,5.0,22.74,796.0
230.0,2009,MARUTI SWIFT,MARUTI SWIFT VXI BSIV,MARUTI,11.170435156023453,5.0,16.1,1197.0
300.0,2017,MARUTI ALTO,MARUTI ALTO K10 LXI,MARUTI,10.308952660644293,5.0,23.95,998.0
666.0,2017,HYUNDAI I20,HYUNDAI I20 2015-2017 SPORTZ 1.2,HYUNDAI,9.472704636443673,5.0,18.6,1197.0
240.0,2014,HYUNDAI EON,HYUNDAI EON ERA PLUS,HYUNDAI,11.156250521031495,5.0,21.1,814.0
215.0,2014,HYUNDAI EON,HYUNDAI EON D LITE PLUS,HYUNDAI,10.596634733096073,5.0,21.1,814.0
225.0,2014,DATSUN GO,DATSUN GO T BSIV,DATSUN,10.46310334047155,5.0,20.63,1198.0
330.0,2017,RENAULT KWID,RENAULT KWID CLIMBER 1.0 MT,RENAULT,9.903487552536127,5.0,23.01,999.0
535.0,2018,TATA TIGOR,TATA TIGOR 1.2 REVOTRON XZ,TATA,10.308952660644293,5.0,20.3,1199.0
265.0,2015,MARUTI ALTO,MARUTI ALTO K10 VXI,MARUTI,11.112447898373103,5.0,23.95,998.0
400.0,2013,HYUNDAI VERNA,HYUNDAI VERNA 1.6 VTVT,HYUNDAI,11.156250521031495,5.0,17.01,1591.0
667.0,2019,HYUNDAI ELITE,HYUNDAI ELITE I20 PETROL SPORTZ,HYUNDAI,8.922658299524402,5.0,18.6,1197.0
850.0,2017,HONDA CITY,HONDA CITY I VTEC VX,HONDA,10.596634733096073,5.0,17.4,1497.0
200.0,2013,CHEVROLET BEAT,CHEVROLET BEAT LS,CHEVROLET,11.156250521031495,5.0,18.6,1199.0
220.0,2014,MARUTI ALTO,MARUTI ALTO K10 VXI,MARUTI,11.512925464970229,5.0,23.95,998.0
550.0,2016,FORD FIGO,FORD FIGO 1.2P TITANIUM PLUS MT,FORD,10.691944912900398,5.0,18.16,1196.0
385.0,2014,MARUTI CELERIO,MARUTI CELERIO ZXI,MARUTI,10.126631103850338,5.0,23.1,998.0
800.0,2016,HYUNDAI CRETA,HYUNDAI CRETA 1.6 VTVT S,HYUNDAI,10.126631103850338,5.0,15.29,1591.0
50.0,2004,MARUTI 800,MARUTI 800 AC,MARUTI,10.819778284410283,4.0,16.1,796.0
460.0,2016,MARUTI CELERIO,MARUTI CELERIO ZXI,MARUTI,10.203592144986466,5.0,23.1,998.0
578.0,2020,MARUTI SWIFT,MARUTI SWIFT ZXI PLUS,MARUTI,8.517193191416238,5.0,21.21,1197.0
550.0,2017,MARUTI SWIFT,MARUTI SWIFT DZIRE VXI 1.2,MARUTI,9.903487552536127,5.0,21.21,1197.0
270.0,2018,MARUTI ALTO,MARUTI ALTO 800 LXI,MARUTI,9.903487552536127,5.0,24.7,796.0
500.0,2017,MARUTI SWIFT,MARUTI SWIFT VXI OPTIONAL,MARUTI,9.903487552536127,5.0,20.4,1197.0
290.0,2015,MARUTI WAGON,MARUTI WAGON R VXI BS IV,MARUTI,11.002099841204238,5.0,20.51,998.0
265.0,2012,HONDA BRIO,HONDA BRIO S MT,HONDA,11.002099841204238,5.0,19.4,1198.0
335.0,2018,RENAULT KWID,RENAULT KWID RXT,RENAULT,10.308952660644293,5.0,25.17,799.0
524.0,2020,HYUNDAI XCENT,HYUNDAI XCENT 1.2 VTVT SX,HYUNDAI,10.373491181781864,5.0,20.14,1197.0
245.0,2015,MARUTI ALTO,MARUTI ALTO 800 LXI,MARUTI,10.596634733096073,5.0,22.74,796.0
675.0,2019,MARUTI SWIFT,MARUTI SWIFT DZIRE VXI 1.2,MARUTI,8.517193191416238,5.0,21.21,1197.0
142.0,2009,HYUNDAI I10,HYUNDAI I10 MAGNA,HYUNDAI,11.608235644774552,5.0,20.36,1197.0
515.0,2017,MARUTI BALENO,MARUTI BALENO SIGMA 1.2,MARUTI,10.043249494911286,5.0,21.4,1197.0
675.0,2019,RENAULT TRIBER,RENAULT TRIBER RXZ BSIV,RENAULT,8.517193191416238,7.0,20.0,999.0
160.0,2009,HYUNDAI I10,HYUNDAI I10 ERA,HYUNDAI,10.46310334047155,5.0,19.81,1086.0
450.0,2016,HYUNDAI GRAND,HYUNDAI GRAND I10 ASTA OPTION,HYUNDAI,10.596634733096073,5.0,18.9,1197.0
620.0,2017,HYUNDAI I20,HYUNDAI I20 1.2 ASTA,HYUNDAI,10.126631103850338,5.0,18.6,1197.0
949.0,2018,HONDA CITY,HONDA CITY I VTEC V,HONDA,9.230142999272362,5.0,17.4,1497.0
500.0,2016,MARUTI SWIFT,MARUTI SWIFT VXI OPTIONAL,MARUTI,11.002099841204238,5.0,20.4,1197.0
220.0,2012,MARUTI ALTO,MARUTI ALTO LXI,MARUTI,11.617285480294472,5.0,19.7,796.0
339.0,2017,HYUNDAI EON,HYUNDAI EON 1.0 ERA PLUS,HYUNDAI,10.126631103850338,5.0,20.3,998.0
230.0,2011,FORD FIESTA,FORD FIESTA CLASSIC 1.6 DURATEC CLXI,FORD,11.512925464970229,5.0,15.3,1596.0
45.0,2003,MARUTI 800,MARUTI 800 STD,MARUTI,10.968198289528557,4.0,16.1,796.0
575.0,2019,FORD ASPIRE,FORD ASPIRE TITANIUM BSIV,FORD,9.903487552536127,5.0,19.4,1194.0
325.0,2019,DATSUN REDIGO,DATSUN REDIGO SV 1.0,DATSUN,7.170119543449628,5.0,22.5,999.0
350.0,2014,MARUTI WAGON,MARUTI WAGON R VXI BS IV,MARUTI,9.615805480084347,5.0,20.51,998.0
300.0,2016,RENAULT KWID,RENAULT KWID RXT OPTIONAL,RENAULT,10.126631103850338,5.0,25.17,799.0
580.0,2018,MARUTI CELERIO,MARUTI CELERIO ZXI OPTIONAL MT BSIV,MARUTI,9.210340371976184,5.0,23.1,998.0
227.0,2011,VOLKSWAGEN VENTO,VOLKSWAGEN VENTO PETROL TRENDLINE,VOLKSWAGEN,11.209655869176734,5.0,15.04,1598.0
550.0,2016,MARUTI SWIFT,MARUTI SWIFT VXI OPTIONAL,MARUTI,9.903487552536127,5.0,20.4,1197.0
165.0,2010,MARUTI ALTO,MARUTI ALTO LXI BSIII,MARUTI,9.903487552536127,5.0,19.7,796.0
210.0,2014,HYUNDAI EON,HYUNDAI EON MAGNA PLUS,HYUNDAI,11.156250521031495,5.0,21.1,814.0
390.0,2019,RENAULT KWID,RENAULT KWID 1.0 RXT BSIV,RENAULT,10.126631103850338,5.0,23.01,999.0
260.0,2016,RENAULT KWID,RENAULT KWID RXL,RENAULT,11.289781913656018,5.0,25.17,799.0
450.0,2013,MARUTI SWIFT,MARUTI SWIFT DZIRE VXI,MARUTI,11.112447898373103,5.0,19.1,1197.0
270.0,2017,HYUNDAI EON,HYUNDAI EON 1.0 ERA PLUS,HYUNDAI,10.182708934070043,5.0,20.3,998.0
700.0,2017,MARUTI ERTIGA,MARUTI ERTIGA BSIV VXI,MARUTI,10.46310334047155,7.0,17.5,1373.0
55.0,2005,MARUTI ALTO,MARUTI ALTO LX,MARUTI,10.571316925111784,5.0,19.7,796.0
390.0,2015,HYUNDAI GRAND,HYUNDAI GRAND I10 SPORTZ,HYUNDAI,9.615805480084347,5.0,18.9,1197.0
440.0,2015,MARUTI SWIFT,MARUTI SWIFT VXI OPTIONAL,MARUTI,10.308952660644293,5.0,20.4,1197.0
170.0,2012,CHEVROLET SPARK,CHEVROLET SPARK 1.0 LT,CHEVROLET,11.289781913656018,5.0,16.2,995.0
600.0,2020,MARUTI SWIFT,MARUTI SWIFT VXI,MARUTI,8.517193191416238,5.0,21.21,1197.0
400.0,2017,HONDA BRIO,HONDA BRIO 1.2 E MT,HONDA,10.819778284410283,5.0,18.5,1198.0
350.0,2016,RENAULT KWID,RENAULT KWID RXT,RENAULT,9.615805480084347,5.0,25.17,799.0
390.0,2016,RENAULT KWID,RENAULT KWID RXT OPTIONAL,RENAULT,9.615805480084347,5.0,25.17,799.0
225.0,2014,HYUNDAI EON,HYUNDAI EON ERA,HYUNDAI,10.46310334047155,5.0,21.1,814.0
275.0,2016,HYUNDAI EON,HYUNDAI EON ERA PLUS,HYUNDAI,10.803648902480399,5.0,21.1,814.0
385.0,2018,MARUTI CELERIO,MARUTI CELERIO VXI MT BSIV,MARUTI,10.819778284410283,5.0,23.1,998.0
540.0,2018,HYUNDAI GRAND,HYUNDAI GRAND I10 1.2 KAPPA MAGNA BSIV,HYUNDAI,8.294049640102028,5.0,18.9,1197.0
200.0,2003,MARUTI ZEN,MARUTI ZEN VXI,MARUTI,11.703545824578878,5.0,17.3,993.0
570.0,2015,MARUTI ERTIGA,MARUTI ERTIGA ZXI,MARUTI,11.289781913656018,7.0,16.02,1373.0
650.0,2015,MARUTI ERTIGA,MARUTI ERTIGA ZXI,MARUTI,11.002099841204238,7.0,16.02,1373.0
620.0,2016,MARUTI SWIFT,MARUTI SWIFT DZIRE ZXI,MARUTI,10.491274217438248,5.0,20.85,1197.0
350.0,2017,TATA BOLT,TATA BOLT REVOTRON XE,TATA,10.46310334047155,5.0,17.57,1193.0
250.0,2008,HONDA CITY,HONDA CITY 2017-2020 GXI,HONDA,11.512925464970229,5.0,17.7,1497.0
510.0,2017,HYUNDAI XCENT,HYUNDAI XCENT 1.2 VTVT S,HYUNDAI,11.407564949312402,5.0,20.14,1197.0
590.0,2019,DATSUN GO,DATSUN GO PLUS T VDC,DATSUN,8.294049640102028,7.0,19.72,1198.0
350.0,2013,MARUTI SWIFT,MARUTI SWIFT VXI,MARUTI,9.615805480084347,5.0,18.6,1197.0
580.0,2017,MARUTI BALENO,MARUTI BALENO ALPHA 1.2,MARUTI,9.903487552536127,5.0,21.4,1197.0
450.0,2018,HYUNDAI GRAND,HYUNDAI GRAND I10 1.2 KAPPA SPORTZ BSIV,HYUNDAI,10.933106969717286,5.0,18.9,1197.0
600.0,2017,HYUNDAI I20,HYUNDAI I20 ACTIVE 1.2 S,HYUNDAI,9.852194258148577,5.0,17.19,1197.0
450.0,2017,HYUNDAI I20,HYUNDAI I20 1.2 MAGNA EXECUTIVE,HYUNDAI,11.156250521031495,5.0,18.6,1197.0
400.0,2019,MARUTI EECO,MARUTI EECO 5 SEATER AC BSIV,MARUTI,9.615805480084347,5.0,15.37,1196.0
185.0,2013,MARUTI ALTO,MARUTI ALTO 800 LXI,MARUTI,11.350406535472453,5.0,22.74,796.0
700.0,2019,HYUNDAI I20,HYUNDAI I20 ACTIVE SX PETROL,HYUNDAI,9.903487552536127,5.0,17.19,1197.0
390.0,2017,MARUTI WAGON,MARUTI WAGON R VXI OPTIONAL,MARUTI,10.126631103850338,5.0,20.51,998.0
625.0,2018,TATA NEXON,TATA NEXON 1.2 REVOTRON XM,TATA,10.126631103850338,5.0,17.0,1198.0
400.0,2014,MARUTI SWIFT,MARUTI SWIFT DZIRE VXI,MARUTI,10.819778284410283,5.0,19.1,1197.0
620.0,2019,TATA ZEST,TATA ZEST REVOTRON 1.2T XMS,TATA,11.512925464970229,5.0,17.57,1193.0
370.0,2013,HYUNDAI I20,HYUNDAI I20 ASTA 1.2,HYUNDAI,11.695247021764184,5.0,18.5,1197.0
550.0,2012,HONDA CITY,HONDA CITY V MT,HONDA,11.695247021764184,5.0,16.8,1497.0
280.0,2016,HYUNDAI EON,HYUNDAI EON ERA PLUS,HYUNDAI,11.002099841204238,5.0,21.1,814.0
700.0,2019,HYUNDAI ELITE,HYUNDAI ELITE I20 PETROL ASTA,HYUNDAI,9.740968623038354,5.0,18.6,1197.0
290.0,2016,MARUTI ALTO,MARUTI ALTO 800 LX,MARUTI,9.615805480084347,5.0,22.74,796.0
65.0,2003,MARUTI ALTO,MARUTI ALTO LXI,MARUTI,11.643953727376633,5.0,19.7,796.0
75.0,2005,HONDA CITY,HONDA CITY 1.5 EXI,HONDA,11.695247021764184,5.0,13.0,1493.0
460.0,2018,TATA TIGOR,TATA TIGOR 1.2 REVOTRON XZ,TATA,10.819778284410283,5.0,20.3,1199.0
250.0,2017,MARUTI ALTO,MARUTI ALTO K10 VXI,MARUTI,9.903487552536127,5.0,23.95,998.0
375.0,2014,HYUNDAI GRAND,HYUNDAI GRAND I10 ASTA OPTION,HYUNDAI,11.002099841204238,5.0,18.9,1197.0
410.0,2017,TATA TIAGO,TATA TIAGO 1.2 REVOTRON XZ,TATA,11.002099841204238,5.0,23.84,1199.0
200.0,2009,CHEVROLET SPARK,CHEVROLET SPARK 1.0 LT OPTION PACK W/ AIRBAG,CHEVROLET,10.308952660644293,5.0,16.5,995.0
650.0,2015,HONDA CITY,HONDA CITY I VTEC V,HONDA,11.289781913656018,5.0,17.4,1497.0
262.0,2016,MARUTI ALTO,MARUTI ALTO 800 VXI,MARUTI,10.819778284410283,5.0,22.74,796.0
299.0,2018,HYUNDAI EON,HYUNDAI EON ERA PLUS,HYUNDAI,10.404262840448617,5.0,21.1,814.0
250.0,2015,MARUTI ALTO,MARUTI ALTO 800 LXI,MARUTI,10.184900011974314,5.0,22.74,796.0
210.0,2015,DATSUN GO,DATSUN GO A,DATSUN,11.289781913656018,5.0,20.63,1198.0
450.0,2016,HYUNDAI GRAND,HYUNDAI GRAND I10 ASTA,HYUNDAI,10.46310334047155,5.0,18.9,1197.0
550.0,2019,HYUNDAI GRAND,HYUNDAI GRAND I10 1.2 KAPPA SPORTZ BSIV,HYUNDAI,9.210340371976184,5.0,18.9,1197.0
295.0,2017,MARUTI ALTO,MARUTI ALTO 800 VXI,MARUTI,11.289781913656018,5.0,24.7,796.0
360.0,2017,RENAULT KWID,RENAULT KWID CLIMBER 1.0 MT,RENAULT,10.126631103850338,5.0,23.01,999.0
210.0,2014,MARUTI ALTO,MARUTI ALTO K10 2010-2014 VXI,MARUTI,11.156250521031495,5.0,20.92,998.0
330.0,2017,DATSUN GO,DATSUN GO T BSIV,DATSUN,11.002099841204238,5.0,20.63,1198.0
990.0,2019,HYUNDAI VERNA,HYUNDAI VERNA VTVT 1.6 SX,HYUNDAI,9.615805480084347,5.0,17.0,1591.0
650.0,2018,TATA NEXON,TATA NEXON 1.2 REVOTRON XM,TATA,10.239959789157341,5.0,17.0,1198.0
270.0,2015,MARUTI ALTO,MARUTI ALTO 800 LXI,MARUTI,9.998797732340453,5.0,22.74,796.0
400.0,2018,TATA TIAGO,TATA TIAGO 1.2 REVOTRON XE,TATA,9.903487552536127,5.0,23.84,1199.0
610.0,2015,MARUTI CIAZ,MARUTI CIAZ ZXI PLUS,MARUTI,10.404262840448617,5.0,20.73,1373.0
135.0,2007,MARUTI ALTO,MARUTI ALTO LXI,MARUTI,11.002099841204238,5.0,19.7,796.0
280.0,2011,NISSAN SUNNY,NISSAN SUNNY XL,NISSAN,11.472103470449973,5.0,16.95,1498.0
620.0,2017,MARUTI IGNIS,MARUTI IGNIS 1.2 ALPHA BSIV,MARUTI,9.824660771990157,5.0,20.89,1197.0
480.0,2017,MARUTI SWIFT,MARUTI SWIFT DZIRE LXI,MARUTI,10.915088464214607,5.0,20.85,1197.0
180.0,2013,HYUNDAI SANTRO,HYUNDAI SANTRO XING GLS,HYUNDAI,11.082142548877775,5.0,17.92,1086.0
90.0,2004,MARUTI ALTO,MARUTI ALTO LX,MARUTI,11.002099841204238,5.0,19.7,796.0
385.0,2016,DATSUN GO,DATSUN GO PLUS A,DATSUN,9.903487552536127,7.0,20.62,1198.0
500.0,2019,HYUNDAI SANTRO,HYUNDAI SANTRO MAGNA BSIV,HYUNDAI,8.517193191416238,5.0,20.3,1086.0
415.0,2017,TATA ZEST,TATA ZEST REVOTRON 1.2 XT,TATA,9.615805480084347,5.0,17.57,1193.0
